LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA34530,4,0,0,3,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,3,0,3,0,3,0,17,0,20,0,0,0,0,0,5,0,9,3,11,0,34,4,5,0,5,0,8,0,18,0,28,0,70,7,3,3,13,0,32,3,18,0,33,0,107,8,8,6,41,4,49,0,24,0,39,0,183,21,22,0,74,6,76,4,10,10,27,0,260,26,7,0,100,3,71,3,20,0,20,0,251,56,11,3,114,11,65,0,9,9,16,0,282,133,11,3,203,21,124,15,15,11,18,0,539,149,11,10,165,15,41,7,9,3,6,3,417,128,12,3,103,24,12,3,6,3,7,0,302,102,3,0,47,9,43,0,4,4,3,0,213,138,18,7,109,13,37,4,4
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,3,3,0,0,0,3,3,3,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34580,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,26,0,48,0,0,0,4,0,7,0,9,0,26,0,50,4,3,0,10,0,19,0,22,0,48,0,111,0,11,0,23,5,58,3,35,5,51,0,199,15,21,5,47,4,111,0,39,4,86,0,327,40,16,0,89,11,101,3,38,13,39,3,355,43,21,7,118,13,105,8,23,3,29,0,366,77,10,5,121,9,92,0,7,6,30,0,357,172,16,8,213,23,117,9,13,10,17,3,600,150,10,5,164,15,44,11,0,3,4,0,406,107,6,3,78,7,14,3,5,9,3,0,237,52,9,0,24,7,14,4,0,3,3,0,113,77,6,3,49,4,21,0,3
LGA34590,9,0,3,3,0,17,0,12,4,146,4,205,3,9,0,0,0,3,0,6,3,49,0,72,0,3,0,3,0,5,0,21,3,69,0,115,0,0,0,0,0,10,0,19,0,48,0,76,5,14,4,10,0,21,4,63,6,268,0,382,6,16,0,14,6,73,3,129,20,215,6,489,16,44,7,39,3,240,3,178,18,325,7,886,32,78,3,97,19,598,16,245,41,463,7,1594,84,147,14,370,41,1084,18,338,82,474,15,2669,317,178,20,783,79,1213,37,273,68,373,14,3357,412,147,10,945,96,1007,34,190,55,237,4,3146,665,119,26,1046,103,799,40,145,48,213,12,3211,1883,214,68,1954,258,1118,63,161,60,254,11,6032,1596,97,47,1451,213,461,38,81,27,107,3,4133,1116,65,22,740,153,205,35,31,10,53,0,2425,703,23,16,319,73,220,11,21,9,27,3,1415,1001,32,18,572,89,279,23,26
LGA34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,24,4,0,0,4,3,7,0,0,0,3,0,24,8,0,0,14,0,5,0,5,0,5,0,37,6,0,0,17,0,6,3,0,0,0,0,31,12,0,0,16,5,5,0,0,0,0,0,45,23,0,0,6,4,4,0,0,0,0,0,42,18,0,0,8,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,11,14,0,0,4,3,4,0,0
LGA34770,6,0,0,3,0,11,0,0,0,44,0,61,3,0,0,0,0,0,0,0,0,6,0,16,3,0,0,3,0,3,0,3,0,11,0,31,0,0,0,0,0,0,0,6,0,5,0,17,3,6,0,3,0,3,0,18,3,41,0,79,0,0,0,3,0,10,0,26,0,47,0,91,11,10,3,10,3,36,0,35,0,76,0,188,13,10,0,35,4,127,3,60,12,86,0,351,30,32,8,126,7,244,10,68,12,105,3,644,62,51,11,226,22,269,4,67,18,66,0,796,91,36,10,316,19,270,14,51,23,54,6,885,128,37,8,329,36,299,17,34,11,42,0,930,398,56,16,718,84,543,27,35,40,43,4,1968,455,34,19,689,71,180,25,19,13,19,0,1528,406,20,15,369,54,71,12,13,8,20,0,989,233,7,14,131,23,186,10,8,10,7,0,631,491,26,23,480,54,150,17,12
LGA34800,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,3,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,7,3,0,0,4,0,0,0,3,0,3,0,16,5,0,0,10,0,7,0,4,0,6,0,35,7,0,0,16,0,22,0,7,0,8,0,53,10,4,0,25,0,26,0,6,3,6,0,81,25,7,0,19,0,29,0,7,0,10,0,105,23,4,0,35,4,24,3,3,0,4,0,95,22,10,0,42,3,24,4,0,3,3,0,106,64,5,0,76,15,27,8,0,0,3,0,199,60,4,0,55,6,14,3,0,0,0,0,145,39,3,0,39,7,3,3,0,0,0,0,97,29,0,0,8,0,5,0,0,3,0,0,42,48,3,3,21,3,12,0,0
LGA34880,3,0,0,0,0,0,0,0,0,13,0,20,0,0,0,4,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,3,0,0,0,6,0,16,0,27,0,3,0,0,0,3,0,3,0,15,0,25,4,4,0,9,0,15,0,11,3,25,0,76,4,7,0,14,0,30,0,15,0,32,0,98,10,23,3,40,3,38,3,17,4,29,0,167,29,8,0,51,4,36,0,23,0,16,3,177,33,6,0,67,5,33,3,7,6,23,0,180,32,12,0,63,5,25,3,4,0,6,0,153,83,10,0,88,18,33,8,8,3,8,0,264,83,10,5,64,10,12,9,0,0,5,0,195,55,3,0,32,5,3,3,3,0,3,0,105,27,3,0,14,0,3,3,0,0,0,0,47,39,0,0,24,3,4,0,0
LGA35010,18,0,3,11,0,9,0,5,3,81,0,132,3,5,0,3,0,6,0,8,3,35,0,61,0,6,0,9,0,9,0,16,0,44,0,86,0,0,0,3,0,7,0,21,0,34,0,70,13,8,0,10,0,24,3,48,10,178,0,294,4,15,0,31,3,64,4,111,13,178,0,419,20,35,0,42,4,194,6,168,25,327,10,836,31,87,5,135,17,529,16,276,45,492,8,1640,106,144,14,542,43,1165,32,356,75,532,16,3014,290,206,30,1040,100,1429,41,279,83,420,14,3936,463,180,27,1379,119,1356,62,255,69,309,8,4230,736,158,28,1560,146,1107,46,146,49,265,8,4238,2216,256,82,3162,378,1700,97,254,111,328,11,8603,2096,196,60,2544,344,633,91,122,35,146,7,6265,1792,94,33,1438,211,294,42,63,22,76,5,4079,1143,53,19,657,117,479,21,45,25,30,4,2585,1929,103,36,1526,168,543,41,64
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,13,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA35300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,6,0,6,0,0,0,14,0,0,0,3,0,4,0,0,0,10,0,27,3,0,0,3,0,13,0,3,0,11,0,30,0,3,0,4,0,20,0,4,0,8,0,50,8,5,0,13,0,24,0,0,3,13,0,68,7,0,0,20,5,36,0,6,3,8,0,82,11,0,0,35,0,53,0,3,0,3,0,110,59,5,0,68,20,130,3,8,11,10,0,318,91,9,9,144,13,24,3,0,0,0,0,294,111,8,0,80,22,17,3,3,0,4,0,244,76,0,0,25,10,33,0,0,0,0,0,157,180,0,4,82,21,35,3,3
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,10,0,16,6,3,0,3,0,6,0,3,0,4,0,27,7,0,0,8,0,6,0,0,0,0,0,35,5,4,0,14,0,10,0,0,0,3,0,40,5,4,0,9,0,7,0,0,0,0,0,28,8,0,0,12,5,4,0,3,0,0,0,32,25,3,0,19,4,11,3,0,0,0,0,59,28,3,0,12,0,0,0,0,0,0,0,46,10,0,0,4,0,0,0,0,0,0,0,17,7,0,0,4,0,0,0,0,0,0,0,13,14,0,0,8,0,0,0,0
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,8,0,0,0,7,0,15,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
LGA35740,0,3,3,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,6,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,13,0,16,0,43,3,3,0,8,0,16,0,14,3,17,0,60,15,9,0,11,3,23,0,21,7,30,0,113,15,19,0,37,0,51,4,49,6,50,0,224,31,51,3,90,6,109,5,49,4,60,0,407,42,52,4,138,9,100,7,41,7,47,3,439,51,40,3,158,10,109,7,24,4,30,0,436,66,24,0,173,5,62,10,27,0,26,0,388,168,47,3,307,22,82,11,33,8,30,0,706,153,21,4,207,24,47,7,12,4,17,0,475,127,19,0,120,10,26,3,7,3,10,0,318,69,7,0,53,7,50,3,4,4,7,0,190,100,27,5,149,12,41,8,10
LGA35760,8,0,0,3,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,12,0,22,9,0,0,7,0,0,0,3,0,6,0,19,7,3,0,4,3,7,0,3,0,15,3,40,13,0,0,12,0,20,0,6,0,16,0,64,10,9,0,24,5,20,0,10,0,19,0,90,25,0,0,25,5,14,0,3,0,11,3,89,19,0,0,31,0,13,0,0,0,3,0,72,16,3,0,35,0,7,0,3,0,4,0,72,43,5,0,31,3,18,0,4,3,4,0,119,21,0,0,20,3,7,0,0,0,0,0,58,13,0,0,13,3,0,0,0,0,0,0,35,3,0,0,4,0,3,0,0,0,0,0,12,18,4,0,10,0,0,0,0
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,3,0,0,0,15,0,17,0,0,0,0,0,11,0,3,0,15,0,29,0,0,0,0,0,11,0,7,0,14,0,33,5,0,4,0,0,6,0,6,3,11,0,38,9,0,0,7,3,9,0,0,0,3,0,34,5,3,0,3,0,6,0,0,0,0,0,17,4,3,0,0,0,0,0,0,0,0,0,14,15,0,0,3,0,4,0,0,0,7,0,34,3,0,0,3,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,3,0,17,0,20,0,0,0,0,0,0,0,3,0,13,0,17,0,0,0,0,0,8,0,4,0,17,0,34,0,3,0,0,0,0,0,8,3,7,0,21,0,0,0,0,0,3,0,3,0,6,0,15,0,3,0,0,4,4,0,3,0,9,0,21,4,3,0,0,0,0,0,0,0,3,0,12,7,4,0,3,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,11,4,0,0,3,0,3,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,3,0,0,0,0,0,10,5,0,0,3,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,8,9,0,0,3,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA36250,0,0,0,3,0,0,0,0,0,15,0,26,0,0,0,5,0,3,0,4,0,7,0,19,0,0,0,0,0,5,0,4,0,10,0,28,0,0,0,0,0,5,0,3,0,10,0,15,3,4,0,3,0,5,0,9,0,34,3,61,5,11,0,4,0,18,3,33,3,36,3,116,13,16,3,18,0,44,0,49,4,66,0,215,19,19,0,38,3,112,5,75,14,105,3,398,44,56,0,154,13,295,6,99,15,157,3,844,87,59,3,357,29,330,13,77,20,128,3,1116,127,55,10,478,28,323,9,68,15,91,3,1216,246,41,13,549,52,310,12,53,14,81,3,1382,791,106,24,1197,123,564,31,74,22,99,3,3038,801,69,15,1078,125,240,31,41,19,40,0,2472,696,31,10,607,80,113,16,23,9,23,0,1611,571,17,9,273,46,219,3,9,11,17,0,1181,979,49,6,740,71,267,25,18
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA36370,7,0,0,0,0,8,0,0,0,11,0,26,0,0,0,0,0,3,0,0,0,10,0,10,0,0,0,0,0,0,0,5,0,18,0,23,0,0,0,0,0,0,0,5,0,9,0,13,0,0,0,3,0,3,0,12,3,34,0,55,4,3,0,8,0,16,0,12,4,41,0,87,6,3,0,11,0,33,0,32,8,86,0,187,8,20,0,23,4,113,0,52,4,103,3,336,23,23,3,89,4,215,4,62,13,98,3,541,51,39,3,172,20,171,3,38,6,71,0,574,93,33,3,216,14,192,4,40,11,42,0,653,126,31,7,252,21,162,12,22,5,37,0,672,410,23,9,452,67,255,20,41,22,43,3,1352,320,23,13,415,62,95,14,15,4,22,5,984,269,16,0,203,41,39,5,3,5,7,0,595,152,4,0,70,12,58,0,6,5,5,0,318,259,7,9,195,24,55,4,9
LGA36510,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,10,0,14,4,0,0,4,0,3,0,5,0,19,0,41,0,3,0,8,3,16,0,18,0,21,0,67,3,4,0,9,0,14,0,14,0,42,0,84,9,19,0,16,0,57,3,35,7,59,0,195,24,20,0,60,0,96,3,35,5,53,6,320,34,27,4,134,15,112,3,19,5,50,0,405,54,16,4,128,10,106,3,21,3,23,0,361,64,9,5,135,6,70,9,9,4,20,6,335,163,30,7,251,31,130,9,15,3,25,3,673,160,13,4,183,25,19,3,9,3,10,0,427,129,6,8,113,17,17,5,3,3,8,0,308,88,3,3,44,8,24,3,3,0,4,0,182,94,5,7,81,3,30,0,6
